"","CustomerID","recency","frequenci","monitery","Recency_group","Frequency_group","mon_value_group","log_recency","log_frequency","log_monitery"
"294","12708",52,10,271.291,"recent","frequent","medium",3.95124371858143,2.30258509299405,5.60319204550608
"295","12709",38,15,649.101333333333,"very recent","very frequent","very large",3.63758615972639,2.70805020110221,6.47558884216354
"296","12710",119,3,383.006666666667,"old","rare","large",4.77912349311153,1.09861228866811,5.94805239546954
"297","12712",51,13,338.163846153846,"recent","very frequent","large",3.93182563272433,2.56494935746154,5.82353052996321
"298","12713",23,1,848.55,"very recent","very rare","very large",3.13549421592915,0,6.74352901045727
"299","12714",32,5,941.772,"very recent","frequent","very large",3.46573590279973,1.6094379124341,6.84776320706383
"300","12715",129,1,353.86,"old","very rare","large",4.85981240436167,0,5.86890135468486
"301","12716",26,2,526.745,"very recent","rare","very large",3.25809653802148,0.693147180559945,6.26671656047029
"302","12717",174,2,515.49,"oldest","rare","very large",5.15905529921453,0.693147180559945,6.24511790462676
"303","12718",94,1,238.25,"old","very rare","medium",4.54329478227,0,5.47332054253431
"304","12719",28,2,322.475,"very recent","rare","large",3.3322045101752,0.693147180559945,5.7760256138512
"305","12720",25,25,231.2692,"very recent","very frequent","medium",3.2188758248682,3.2188758248682,5.44358239997301
"306","12721",54,6,442.688333333333,"recent","frequent","very large",3.98898404656427,1.79175946922805,6.0928659859536
"307","12722",108,4,249.4075,"old","frequent","medium",4.68213122712422,1.38629436111989,5.51908810496699
"308","12723",26,5,145.014,"very recent","frequent","small",3.25809653802148,1.6094379124341,4.97683028948389
"309","12724",28,4,257.8525,"very recent","frequent","medium",3.3322045101752,1.38629436111989,5.5523877160094
"310","12725",394,1,427.8,"oldest","very rare","large",5.97635090929793,0,6.05865579664831
"311","12726",51,7,372.728571428571,"recent","frequent","large",3.93182563272433,1.94591014905531,5.92085046420852
"312","12727",33,7,568.671428571429,"very recent","frequent","very large",3.49650756146648,1.94591014905531,6.34330281315519
"313","12728",94,4,209.0825,"old","frequent","medium",4.54329478227,1.38629436111989,5.34272891091882
"314","12729",136,1,453.01,"old","very rare","very large",4.91265488573605,0,6.11591420029457
"315","12731",46,12,1574.65916666667,"recent","very frequent","very large",3.8286413964891,2.484906649788,7.36179412572502
"316","12732",202,1,236.26,"oldest","very rare","medium",5.30826769740121,0,5.46493289352037
"317","12733",257,1,383.95,"oldest","very rare","large",5.54907608489522,0,5.95051233577655
"318","12734",375,1,110.4,"oldest","very rare","small",5.92692602597041,0,4.70411013384299
"319","12735",338,2,389.785,"oldest","rare","large",5.82304589548302,0.693147180559945,5.96559530506059
"320","12736",355,1,234,"oldest","very rare","medium",5.87211778947542,0,5.4553211153577
"321","12738",395,1,155.35,"oldest","very rare","small",5.97888576490112,0,5.04568063583906
"322","12739",101,2,506.52,"old","rare","very large",4.61512051684126,0.693147180559945,6.22756380958241
"323","12740",86,1,427.6,"old","very rare","large",4.45434729625351,0,6.05818817915089
"324","12743",157,2,273.215,"old","rare","medium",5.05624580534831,0.693147180559945,5.61025903102105
"325","12744",74,7,3039.89857142857,"old","frequent","very large",4.30406509320417,1.94591014905531,8.019579429182
"326","12747",25,11,381.455454545455,"very recent","very frequent","large",3.2188758248682,2.39789527279837,5.94399407993709
"327","12748",23,209,161.338421052632,"very recent",NA,"small",3.13549421592915,5.34233425196481,5.08350415300149
"328","12749",26,5,818.176,"very recent","frequent","very large",3.25809653802148,1.6094379124341,6.70707747238359
"329","12750",151,1,275.88,"old","very rare","medium",5.01727983681492,0,5.61996598856309
"330","12752",104,1,4366.78,"old","very rare","very large",4.64439089914137,0,8.3817811743828
"331","12753",45,6,3571.565,"recent","frequent","very large",3.80666248977032,1.79175946922805,8.18075915406542
"332","12754",258,3,1003.58,"oldest","rare","very large",5.55295958492162,1.09861228866811,6.91132888603543
"333","12755",303,2,1905.975,"oldest","rare","very large",5.71373280550937,0.693147180559945,7.55274896765383
"334","12756",109,1,112.08,"old","very rare","small",4.69134788222914,0,4.71921290202875
"335","12757",38,13,604.392307692308,"very recent","very frequent","very large",3.63758615972639,2.56494935746154,6.40422350313743
"336","12758",139,2,1395.795,"old","rare","very large",4.93447393313069,0.693147180559945,7.24121942440154
"337","12759",75,3,510.48,"old","rare","very large",4.31748811353631,1.09861228866811,6.23535145956009
"338","12762",30,2,949.26,"very recent","rare","very large",3.40119738166216,0.693147180559945,6.85568273368903
"339","12763",161,2,247.04,"old","rare","medium",5.08140436498446,0.693147180559945,5.50955026683641
"340","12764",339,1,1693.88,"oldest","very rare","very large",5.82600010738045,0,7.4347770344502
"341","12766",26,7,998.518571428571,"very recent","frequent","very large",3.25809653802148,1.94591014905531,6.90627275201047
"342","12769",261,1,1143.6,"oldest","very rare","very large",5.56452040732269,0,7.04193646044816
"343","12770",233,1,1351.45,"oldest","very rare","very large",5.4510384535657,0,7.20893336910169
"344","12772",82,1,892.47,"old","very rare","very large",4.40671924726425,0,6.79399289964347
"345","12775",40,5,277.208,"very recent","frequent","medium",3.68887945411394,1.6094379124341,5.62476812692817
"346","12778",42,6,137.038333333333,"recent","frequent","small",3.73766961828337,1.79175946922805,4.92026069204271
"347","12779",60,8,497.67,"recent","frequent","very large",4.0943445622221,2.07944154167984,6.20993720677229
"348","12781",86,2,413.37,"old","rare","large",4.45434729625351,0.693147180559945,6.02434307567392
"349","12782",27,5,466.184,"very recent","frequent","very large",3.29583686600433,1.6094379124341,6.14458040597839
"350","12783",25,6,370.985,"very recent","frequent","large",3.2188758248682,1.79175946922805,5.91616163052322
"351","12784",32,2,287.21,"very recent","rare","medium",3.46573590279973,0.693147180559945,5.66021365550941
"352","12785",387,1,311.95,"oldest","very rare","large",5.95842469302978,0,5.7428429185568
"353","12787",32,3,154.553333333333,"very recent","rare","small",3.46573590279973,1.09861228866811,5.04053923633864
"354","12789",88,1,91.85,"old","very rare","small",4.47733681447821,0,4.52015681166113
"355","12790",215,1,324.92,"oldest","very rare","large",5.37063802812766,0,5.78357899818275
"356","12791",396,1,192.6,"oldest","very rare","medium",5.98141421125448,0,5.26061549936403
"357","12792",279,1,400.54,"oldest","very rare","large",5.63121178182137,0,5.99281363667728
"358","12793",357,2,272.74,"oldest","rare","medium",5.87773578177964,0.693147180559945,5.60851896042969
"359","12794",76,2,430.205,"old","rare","very large",4.33073334028633,0.693147180559945,6.06426183926725
"360","12795",41,1,430.48,"recent","very rare","very large",3.71357206670431,0,6.06490086518116
"361","12797",388,1,254.03,"oldest","very rare","medium",5.96100533962327,0,5.53745237028029
"362","12798",33,3,2325.68,"very recent","rare","very large",3.49650756146648,1.09861228866811,7.75176774837781
"363","12802",209,1,427.58,"oldest","very rare","large",5.34233425196481,0,6.05814140537226
"364","12808",59,3,161.216666666667,"recent","rare","small",4.07753744390572,1.09861228866811,5.08274921596045
"365","12809",200,1,489.31,"oldest","very rare","very large",5.29831736654804,0,6.19299623544573
"366","12811",283,3,171.616666666667,"oldest","rare","small",5.64544689764324,1.09861228866811,5.14526330743465
"367","12812",67,1,229.64,"recent","very rare","medium",4.20469261939097,0,5.43651286529944
"368","12814",124,1,125.92,"old","very rare","small",4.82028156560504,0,4.83564678466909
"369","12815",170,2,531.73,"oldest","rare","very large",5.13579843705026,0.693147180559945,6.2761358417134
"370","12816",118,2,286.1,"old","rare","medium",4.77068462446567,0.693147180559945,5.65634140005607
"371","12817",304,1,166.04,"oldest","very rare","small",5.71702770140622,0,5.11222872318484
"372","12818",284,1,1542.08,"oldest","very rare","very large",5.64897423816121,0,7.34088743345197
"373","12820",26,4,235.585,"very recent","frequent","medium",3.25809653802148,1.38629436111989,5.46207178251799
"374","12821",237,1,92.72,"oldest","very rare","small",5.46806014113513,0,4.5295841990315
"375","12822",93,2,474.44,"old","rare","very large",4.53259949315326,0.693147180559945,6.16213516116107
"376","12823",97,5,351.9,"old","frequent","large",4.57471097850338,1.6094379124341,5.86334704432754
"377","12824",82,1,397.12,"old","very rare","large",4.40671924726425,0,5.98423850201624
"378","12826",25,7,210.674285714286,"very recent","frequent","medium",3.2188758248682,1.94591014905531,5.35031327119004
"379","12827",28,3,143.383333333333,"very recent","rare","small",3.3322045101752,1.09861228866811,4.96552169639925
"380","12828",25,6,169.785,"very recent","frequent","small",3.2188758248682,1.79175946922805,5.13453293075249
"381","12829",359,2,146.5,"oldest","rare","small",5.88332238848828,0.693147180559945,4.98702542845712
"382","12830",60,6,1135.77333333333,"recent","frequent","very large",4.0943445622221,1.79175946922805,7.0350690488558
"383","12831",285,1,215.05,"oldest","very rare","medium",5.65248918026865,0,5.37087055922975
"384","12832",55,2,191.515,"recent","rare","medium",4.00733318523247,0.693147180559945,5.25496613453487
"385","12833",168,1,417.38,"oldest","very rare","large",5.12396397940326,0,6.03399707782668
"386","12834",305,1,312.38,"oldest","very rare","large",5.72031177660741,0,5.74422039542958
"387","12836",82,4,653.215,"old","frequent","very large",4.40671924726425,1.38629436111989,6.48190632470282
"388","12837",196,1,134.1,"oldest","very rare","small",5.27811465923052,0,4.89858579028763
"389","12838",56,2,341.565,"recent","rare","large",4.02535169073515,0.693147180559945,5.83353799764874
"390","12839",25,14,399.387142857143,"very recent","very frequent","large",3.2188758248682,2.63905732961526,5.98993122931971
"391","12840",166,4,681.6925,"oldest","frequent","very large",5.11198778835654,1.38629436111989,6.52457867640122
"392","12841",27,25,160.894,"very recent","very frequent","small",3.29583686600433,3.2188758248682,5.08074576306065
"393","12842",93,2,559.495,"old","rare","very large",4.53259949315326,0.693147180559945,6.32703459116156
"394","12843",88,8,212.7825,"old","frequent","medium",4.47733681447821,2.07944154167984,5.36027051724375
"395","12844",52,2,162.98,"recent","rare","small",3.95124371858143,0.693147180559945,5.09362749389207
"396","12845",290,4,88.5225,"oldest","frequent","small",5.66988092298052,1.38629436111989,4.4832567569892
"397","12847",45,1,871.54,"recent","very rare","very large",3.80666248977032,0,6.77026176178402
"398","12849",54,2,525.445,"recent","rare","very large",3.98898404656427,0.693147180559945,6.26424552261308
"399","12851",119,1,135.18,"old","very rare","small",4.77912349311153,0,4.90660722367221
"400","12852",317,1,311.55,"oldest","very rare","large",5.75890177387728,0,5.74155983899023
"401","12853",157,6,326.183333333333,"old","frequent","large",5.05624580534831,1.79175946922805,5.78745959548287
"402","12854",101,3,441.5,"old","rare","very large",4.61512051684126,1.09861228866811,6.09017802004401
"403","12855",395,1,38.1,"oldest","very rare","small",5.97888576490112,0,3.64021428213266
"404","12856",30,6,363.321666666667,"very recent","frequent","large",3.40119738166216,1.79175946922805,5.8952885759478
"405","12857",233,2,553.2,"oldest","rare","very large",5.4510384535657,0.693147180559945,6.3157195997906
"406","12863",75,1,521.2,"old","very rare","very large",4.31748811353631,0,6.25613384525069
"407","12864",161,1,147.12,"old","very rare","small",5.08140436498446,0,4.99124858029607
"408","12865",49,2,784.115,"recent","rare","very large",3.89182029811063,0.693147180559945,6.66455569326688
"409","12866",306,1,559.12,"oldest","very rare","very large",5.72358510195238,0,6.32636411916887
"410","12867",49,7,576.688571428571,"recent","frequent","very large",3.89182029811063,1.94591014905531,6.35730238323855
"411","12868",208,6,267.843333333333,"oldest","frequent","medium",5.33753807970132,1.79175946922805,5.59040223246461
"412","12871",107,2,190.32,"old","rare","medium",4.67282883446191,0.693147180559945,5.2487068659947
"413","12872",349,2,299.985,"oldest","rare","large",5.85507192220243,0.693147180559945,5.70373247340616
"414","12873",305,1,374,"oldest","very rare","large",5.72031177660741,0,5.92425579741453
"415","12875",166,2,171.615,"oldest","rare","small",5.11198778835654,0.693147180559945,5.14525359582102
"416","12876",80,2,1109.01,"old","rare","very large",4.38202663467388,0.693147180559945,7.01122300444226
"417","12877",26,12,127.980833333333,"very recent","very frequent","small",3.25809653802148,2.484906649788,4.85188051312419
"418","12878",259,2,427.495,"oldest","rare","large",5.55682806169954,0.693147180559945,6.05794259240198
"419","12879",67,3,191.073333333333,"recent","rare","medium",4.20469261939097,1.09861228866811,5.25265729851251
"420","12881",298,1,298,"oldest","very rare","large",5.6970934865054,0,5.6970934865054
"421","12882",32,2,731.52,"very recent","rare","very large",3.46573590279973,0.693147180559945,6.59512456116639
"422","12883",47,4,175.8675,"recent","frequent","small",3.85014760171006,1.38629436111989,5.16973087060203
"423","12884",111,1,309.05,"old","very rare","large",4.70953020131233,0,5.73350307610528
"424","12885",86,3,391.74,"old","rare","large",4.45434729625351,1.09861228866811,5.9705983544266
"425","12886",90,2,689.2,"old","rare","very large",4.49980967033027,0.693147180559945,6.53553150465377
"426","12888",237,2,177.06,"oldest","rare","small",5.46806014113513,0.693147180559945,5.1764886581829
"427","12890",47,1,380.47,"recent","very rare","large",3.85014760171006,0,5.94140733056661
"428","12891",208,3,110.333333333333,"oldest","rare","small",5.33753807970132,1.09861228866811,4.70350608670895
"429","12893",53,1,188.14,"recent","very rare","medium",3.97029191355212,0,5.23718636654381
"430","12895",65,2,186.4,"recent","rare","medium",4.17438726989564,0.693147180559945,5.22789490225149
"431","12897",227,2,108.25,"oldest","rare","small",5.4249500174814,0.693147180559945,4.6844433668826
