"","CustomerID","recency","frequenci","monitery","Recency_group","Frequency_group","mon_value_group"
"529","13038",103,3,302.82,"old","rare","large"
"530","13040",31,2,338.495,"very recent","rare","large"
"531","13043",296,1,516.42,"oldest","very rare","very large"
"532","13044",314,1,560.47,"oldest","very rare","very large"
"533","13045",122,1,305.28,"old","very rare","large"
"534","13046",53,2,314.655,"recent","rare","large"
"535","13047",54,10,323.754,"recent","frequent","large"
"536","13048",37,4,458.9775,"very recent","frequent","very large"
"537","13049",87,2,328.34,"old","rare","large"
"538","13050",37,17,343.344705882353,"very recent","very frequent","large"
"539","13052",235,1,348.15,"oldest","very rare","large"
"540","13055",101,3,404.803333333333,"old","rare","large"
"541","13058",47,3,90.4666666666667,"recent","rare","small"
"542","13059",272,1,183.4,"oldest","very rare","medium"
"543","13060",276,1,307.53,"oldest","very rare","large"
"544","13061",95,1,248.61,"old","very rare","medium"
"545","13062",214,1,346.98,"oldest","very rare","large"
"546","13064",35,4,279.8725,"very recent","frequent","medium"
"547","13065",396,1,205.86,"oldest","very rare","medium"
"548","13066",47,2,235.4,"recent","rare","medium"
"549","13067",105,1,115.46,"old","very rare","small"
"550","13068",33,2,172,"very recent","rare","small"
"551","13069",23,24,184.838333333333,"very recent","very frequent","medium"
"552","13070",215,1,228.8,"oldest","very rare","medium"
"553","13072",289,1,177.15,"oldest","very rare","small"
"554","13075",152,1,919.61,"old","very rare","very large"
"555","13077",24,4,182.3175,"very recent","frequent","medium"
"556","13078",26,26,485.69,"very recent","very frequent","very large"
"557","13079",27,5,44.02,"very recent","frequent","small"
"558","13080",202,1,58.08,"oldest","very rare","small"
"559","13081",34,11,2576.12545454545,"very recent","very frequent","very large"
"560","13082",149,9,401.514444444444,"old","frequent","large"
"561","13083",27,2,151.875,"very recent","rare","small"
"562","13085",180,2,208.04,"oldest","rare","medium"
"563","13089",25,97,606.451855670103,"very recent","very frequent","very large"
"564","13090",31,14,636.487142857143,"very recent","very frequent","very large"
"565","13091",51,1,345.82,"recent","very rare","large"
"566","13092",93,5,95.566,"old","frequent","small"
"567","13093",298,8,979.05875,"oldest","frequent","very large"
"568","13094",44,12,160.61,"recent","very frequent","small"
"569","13095",93,1,74.4,"old","very rare","small"
"570","13097",55,10,601.042,"recent","frequent","very large"
"571","13098",24,28,1031.51571428571,"very recent","very frequent","very large"
"572","13099",122,1,207.36,"old","very rare","medium"
"573","13101",257,1,101.19,"oldest","very rare","small"
"574","13102",24,24,267.670416666667,"very recent","very frequent","medium"
"575","13103",62,1,243.94,"recent","very rare","medium"
"576","13104",26,6,183.08,"very recent","frequent","medium"
"577","13106",156,1,76.5,"old","very rare","small"
"578","13107",67,4,382.905,"recent","frequent","large"
"579","13108",395,1,350.06,"oldest","very rare","large"
"580","13109",82,2,393.27,"old","rare","large"
"581","13110",54,7,212.667142857143,"recent","frequent","medium"
"582","13113",23,24,510.248333333333,"very recent","very frequent","very large"
"583","13115",34,4,573.695,"very recent","frequent","very large"
"584","13116",161,1,501.14,"old","very rare","very large"
"585","13117",44,8,123.11375,"recent","frequent","small"
"586","13118",42,5,239.562,"recent","frequent","medium"
"587","13120",261,1,30.6,"oldest","very rare","small"
"588","13121",292,1,283.73,"oldest","very rare","medium"
"589","13122",117,2,461.195,"old","rare","very large"
"590","13124",112,3,1288.77666666667,"old","rare","very large"
"591","13126",27,8,262.455,"very recent","frequent","medium"
"592","13127",100,1,259.17,"old","very rare","medium"
"593","13130",117,1,64,"old","very rare","small"
"594","13131",46,3,357.766666666667,"recent","rare","large"
"595","13132",284,1,77.3,"oldest","very rare","small"
"596","13133",296,2,54.9,"oldest","rare","small"
"597","13134",108,4,448.395,"old","frequent","very large"
"598","13135",219,1,3096,"oldest","very rare","very large"
"599","13136",79,5,521.522,"old","frequent","very large"
"600","13137",33,8,456.30125,"very recent","frequent","very large"
"601","13138",45,6,160.398333333333,"recent","frequent","small"
"602","13139",39,7,723.562857142857,"very recent","frequent","very large"
"603","13140",131,3,141.24,"old","rare","small"
"604","13141",107,5,477.75,"old","frequent","very large"
"605","13142",42,1,307.09,"recent","very rare","large"
"606","13144",355,1,110.95,"oldest","very rare","small"
"607","13145",62,4,154.63,"recent","frequent","small"
"608","13146",49,1,228.91,"recent","very rare","medium"
"609","13147",33,4,178.2,"very recent","frequent","small"
"610","13148",52,12,308.926666666667,"recent","very frequent","large"
"611","13149",37,4,419.015,"very recent","frequent","large"
"612","13151",318,1,1257.87,"oldest","very rare","very large"
"613","13153",28,1,486.22,"very recent","very rare","very large"
"614","13155",56,4,242.94,"recent","frequent","medium"
"615","13157",72,4,435.305,"recent","frequent","very large"
"616","13158",117,4,300.265,"old","frequent","large"
"617","13159",31,4,359.4625,"very recent","frequent","large"
"618","13160",45,1,91.8,"recent","very rare","small"
"619","13161",336,1,112.75,"oldest","very rare","small"
"620","13162",145,4,422.0725,"old","frequent","large"
"621","13165",69,2,510.74,"recent","rare","very large"
"622","13166",306,1,417.2,"oldest","very rare","large"
"623","13167",41,4,197.8325,"recent","frequent","medium"
"624","13168",59,4,329.7975,"recent","frequent","large"
"625","13169",86,2,356.44,"old","rare","large"
"626","13170",49,1,116.01,"recent","very rare","small"
"627","13171",44,3,156.136666666667,"recent","rare","small"
"628","13173",27,2,176.825,"very recent","rare","small"
"629","13174",39,3,939.01,"very recent","rare","very large"
"630","13176",69,1,492.84,"recent","very rare","very large"
"631","13177",87,1,282.45,"old","very rare","medium"
"632","13178",49,11,520.497272727273,"recent","very frequent","very large"
"633","13182",68,1,121.18,"recent","very rare","small"
"634","13183",30,9,439.753333333333,"very recent","frequent","very large"
"635","13184",37,10,170.129,"very recent","frequent","small"
"636","13185",290,1,71.4,"oldest","very rare","small"
"637","13186",62,3,525.296666666667,"recent","rare","very large"
"638","13187",360,1,236.02,"oldest","very rare","medium"
"639","13188",34,1,114.6,"very recent","very rare","small"
"640","13189",41,2,130.34,"recent","rare","small"
"641","13192",118,2,455.97,"old","rare","very large"
"642","13193",84,1,117.88,"old","very rare","small"
"643","13194",158,1,60.7,"old","very rare","small"
"644","13196",34,4,449.445,"very recent","frequent","very large"
"645","13198",33,6,566.873333333333,"very recent","frequent","very large"
"646","13199",26,38,258.345263157895,"very recent","very frequent","medium"
"647","13200",42,4,217.5225,"recent","frequent","medium"
"648","13203",32,4,217.365,"very recent","frequent","medium"
"649","13207",38,2,125.13,"very recent","rare","small"
"650","13208",81,6,203.983333333333,"old","frequent","medium"
"651","13209",53,8,736.45125,"recent","frequent","very large"
"652","13210",116,1,353.48,"old","very rare","large"
"653","13211",33,3,399.14,"very recent","rare","large"
"654","13212",42,3,262.693333333333,"recent","rare","medium"
"655","13213",79,5,304.116,"old","frequent","large"
"656","13216",290,1,333.74,"oldest","very rare","large"
"657","13217",145,3,177.993333333333,"old","rare","small"
"658","13218",150,1,62.64,"old","very rare","small"
"659","13220",101,4,204.8225,"old","frequent","medium"
"660","13221",263,2,423.705,"oldest","rare","large"
"661","13223",223,2,81.6,"oldest","rare","small"
"662","13224",83,2,1077.975,"old","rare","very large"
"663","13225",26,7,923.405714285714,"very recent","frequent","very large"
"664","13226",296,1,108.21,"oldest","very rare","small"
"665","13227",224,1,257.7,"oldest","very rare","medium"
"666","13228",104,1,358,"old","very rare","large"
"667","13229",248,1,160.95,"oldest","very rare","small"
"668","13230",27,14,200.497857142857,"very recent","very frequent","medium"
"669","13232",35,7,193.942857142857,"very recent","frequent","medium"
"670","13233",97,2,302.56,"old","rare","large"
"671","13235",235,1,1031.07,"oldest","very rare","very large"
"672","13236",47,2,372.425,"recent","rare","large"
"673","13238",40,4,175.1825,"very recent","frequent","small"
"674","13239",284,1,329.56,"oldest","very rare","large"
"675","13240",119,4,165.9125,"old","frequent","small"
"676","13242",135,3,90.1333333333333,"old","rare","small"
"677","13243",226,1,600.07,"oldest","very rare","very large"
"678","13244",115,1,121.74,"old","very rare","small"
"679","13245",73,1,430.5,"recent","very rare","very large"
"680","13246",41,6,331.216666666667,"recent","frequent","large"
"681","13247",40,4,125.28,"very recent","frequent","small"
"682","13248",147,2,232.84,"old","rare","medium"
"683","13249",115,3,237.136666666667,"old","rare","medium"
"684","13253",179,2,515.2,"oldest","rare","very large"
"685","13255",32,2,199.755,"very recent","rare","medium"
"686","13258",34,3,232.86,"very recent","rare","medium"
"687","13259",84,1,292.32,"old","very rare","medium"
"688","13260",84,1,557.62,"old","very rare","very large"
"689","13261",291,2,472.05,"oldest","rare","very large"
"690","13262",286,1,200.29,"oldest","very rare","medium"
"691","13263",24,35,212.973428571429,"very recent","very frequent","medium"
"692","13265",76,5,421.532,"old","frequent","large"
"693","13266",34,12,319.521666666667,"very recent","very frequent","large"
"694","13267",25,19,237.973157894737,"very recent","very frequent","medium"
"695","13268",40,11,292.244545454545,"very recent","very frequent","medium"
"696","13269",24,15,356.415333333333,"very recent","very frequent","large"
"697","13270",389,1,590,"oldest","very rare","very large"
"698","13271",60,1,217.38,"recent","very rare","medium"
"699","13272",54,2,138.28,"recent","rare","small"
"700","13273",136,1,138.98,"old","very rare","small"
"701","13276",86,2,295.465,"old","rare","large"
"702","13277",38,4,64.6,"very recent","frequent","small"
"703","13278",63,1,542.73,"recent","very rare","very large"
"704","13279",101,1,137.75,"old","very rare","small"
"705","13280",145,3,271.62,"old","rare","medium"
"706","13282",41,3,377.38,"recent","rare","large"
"707","13283",82,2,46.83,"old","rare","small"
"708","13284",353,1,201.19,"oldest","very rare","medium"
"709","13285",46,4,677.28,"recent","frequent","very large"
"710","13291",178,1,361.11,"oldest","very rare","large"
"711","13292",61,2,289.47,"recent","rare","medium"
"712","13294",212,2,436.87,"oldest","rare","very large"
"713","13295",382,1,201.2,"oldest","very rare","medium"
"714","13296",160,1,87.4,"old","very rare","small"
"715","13297",30,4,522.4625,"very recent","frequent","very large"
"716","13298",24,1,360,"very recent","very rare","large"
"717","13299",291,1,142.5,"oldest","very rare","small"
"718","13300",192,1,371.89,"oldest","very rare","large"
"719","13301",126,4,154.5225,"old","frequent","small"
"720","13302",178,1,63.75,"oldest","very rare","small"
"721","13304",374,1,300.42,"oldest","very rare","large"
"722","13305",27,10,200.086,"very recent","frequent","medium"
"723","13307",143,1,15,"old","very rare","small"
"724","13308",45,3,461.836666666667,"recent","rare","very large"
"725","13309",30,5,291.358,"very recent","frequent","medium"
"726","13310",51,3,377.343333333333,"recent","rare","large"
"727","13311",27,2,299.285,"very recent","rare","large"
"728","13313",45,5,311.064,"recent","frequent","large"
"729","13314",24,3,258.646666666667,"very recent","rare","medium"
"730","13316",60,4,1494.4325,"recent","frequent","very large"
"731","13317",89,6,378.946666666667,"old","frequent","large"
"732","13318",24,3,213.586666666667,"very recent","rare","medium"
"733","13319",28,26,417.136538461539,"very recent","very frequent","large"
"734","13320",101,4,387.175,"old","frequent","large"
"735","13321",95,2,283.68,"old","rare","medium"
"736","13322",40,1,199.48,"very recent","very rare","medium"
"737","13323",26,5,157.57,"very recent","frequent","small"
"738","13324",59,10,712.195,"recent","frequent","very large"
"739","13325",104,1,675.3,"old","very rare","very large"
"740","13327",61,8,453.47125,"recent","frequent","very large"
"741","13328",339,1,1308.48,"oldest","very rare","very large"
"742","13329",54,2,394.5,"recent","rare","large"
"743","13330",115,3,380.31,"old","rare","large"
"744","13332",37,1,350.9,"very recent","very rare","large"
"745","13334",105,3,1178.94,"old","rare","very large"
"746","13336",100,1,795.12,"old","very rare","very large"
"747","13338",180,1,487.02,"oldest","very rare","very large"
"748","13339",223,1,860.12,"oldest","very rare","very large"
"749","13340",68,7,1533.78285714286,"recent","frequent","very large"
"750","13341",283,1,775.85,"oldest","very rare","very large"
"751","13343",200,1,353.43,"oldest","very rare","large"
"752","13344",90,3,847.906666666667,"old","rare","very large"
"753","13345",310,1,389.5,"oldest","very rare","large"
"754","13347",93,1,341.36,"old","very rare","large"
"755","13348",87,1,233.76,"old","very rare","medium"
"756","13349",33,1,247.32,"very recent","very rare","medium"
"757","13350",39,2,489.56,"very recent","rare","very large"
"758","13351",89,1,373.94,"old","very rare","large"
"759","13352",83,1,397.98,"old","very rare","large"
"760","13354",94,1,743.53,"old","very rare","very large"
"761","13355",145,1,674.7,"old","very rare","very large"
"762","13356",103,1,768.24,"old","very rare","very large"
"763","13357",280,1,609.95,"oldest","very rare","very large"
"764","13358",291,1,439.03,"oldest","very rare","very large"
"765","13359",86,1,439.56,"old","very rare","very large"
"766","13362",32,4,772.685,"very recent","frequent","very large"
"767","13363",40,2,496.25,"very recent","rare","very large"
